Initializing soft prompt...
Downloading and preparing dataset mrqa/plain_text (download: 1.38 GiB, generated: 4.31 GiB, post-processed: Unknown size, total: 5.69 GiB) to /datasets/home/37/137/ziw029/T5_SQuAD_Prompt_Tuning/data/mrqa/mrqa/plain_text/1.1.0/1f2cf5ac32b43f864e6f91d384057a16b69b7d13ba9bcaa200ac277c90938d19...
Dataset mrqa downloaded and prepared to /datasets/home/37/137/ziw029/T5_SQuAD_Prompt_Tuning/data/mrqa/mrqa/plain_text/1.1.0/1f2cf5ac32b43f864e6f91d384057a16b69b7d13ba9bcaa200ac277c90938d19. Subsequent calls will reuse this data.
{'loss': 0.5742, 'learning_rate': 0.0009986141906873614, 'epoch': 0.01}
{'loss': 0.3967, 'learning_rate': 0.0006147450110864745, 'epoch': 1.54}
{'loss': 0.4042, 'learning_rate': 0.000613359201773836, 'epoch': 1.55}
{'loss': 0.4594, 'learning_rate': 0.0006119733924611974, 'epoch': 1.55}
{'loss': 0.4247, 'learning_rate': 0.0006105875831485587, 'epoch': 1.56}
{'loss': 0.364, 'learning_rate': 0.0006092017738359202, 'epoch': 1.56}
{'loss': 0.3761, 'learning_rate': 0.0006078159645232816, 'epoch': 1.57}
{'loss': 0.4227, 'learning_rate': 0.0006064301552106431, 'epoch': 1.57}
{'loss': 0.4003, 'learning_rate': 0.0006050443458980045, 'epoch': 1.58}
{'loss': 0.369, 'learning_rate': 0.0006036585365853658, 'epoch': 1.59}
{'loss': 0.4055, 'learning_rate': 0.0006022727272727273, 'epoch': 1.59}
{'loss': 0.3919, 'learning_rate': 0.0006008869179600886, 'epoch': 1.6}
{'loss': 0.3841, 'learning_rate': 0.0005995011086474501, 'epoch': 1.6}
{'loss': 0.3671, 'learning_rate': 0.0005981152993348116, 'epoch': 1.61}
{'loss': 0.4208, 'learning_rate': 0.000596729490022173, 'epoch': 1.61}
{'loss': 0.3559, 'learning_rate': 0.0005953436807095343, 'epoch': 1.62}
{'loss': 0.4175, 'learning_rate': 0.0005939578713968958, 'epoch': 1.62}
{'loss': 0.3926, 'learning_rate': 0.0005925720620842572, 'epoch': 1.63}
{'loss': 0.3782, 'learning_rate': 0.0005911862527716187, 'epoch': 1.64}
{'loss': 0.3719, 'learning_rate': 0.0005898004434589801, 'epoch': 1.64}
{'loss': 0.4242, 'learning_rate': 0.0005884146341463414, 'epoch': 1.65}
{'loss': 0.3867, 'learning_rate': 0.0005870288248337029, 'epoch': 1.65}
{'loss': 0.4124, 'learning_rate': 0.0005856430155210643, 'epoch': 1.66}
{'loss': 0.3557, 'learning_rate': 0.0005842572062084257, 'epoch': 1.66}
{'loss': 0.3962, 'learning_rate': 0.0005828713968957872, 'epoch': 1.67}
{'loss': 0.3849, 'learning_rate': 0.0005814855875831487, 'epoch': 1.67}
{'loss': 0.3976, 'learning_rate': 0.0005800997782705099, 'epoch': 1.68}
{'loss': 0.4056, 'learning_rate': 0.0005787139689578714, 'epoch': 1.69}
{'loss': 0.3838, 'learning_rate': 0.0005773281596452328, 'epoch': 1.69}
{'loss': 0.3612, 'learning_rate': 0.0005759423503325943, 'epoch': 1.7}
{'loss': 0.4205, 'learning_rate': 0.0005745565410199557, 'epoch': 1.7}
{'loss': 0.3673, 'learning_rate': 0.000573170731707317, 'epoch': 1.71}
{'loss': 0.402, 'learning_rate': 0.0005717849223946785, 'epoch': 1.71}
{'loss': 0.3848, 'learning_rate': 0.0005703991130820399, 'epoch': 1.72}
{'loss': 0.4139, 'learning_rate': 0.0005690133037694013, 'epoch': 1.72}
{'loss': 0.3343, 'learning_rate': 0.0005676274944567628, 'epoch': 1.73}
{'loss': 0.4347, 'learning_rate': 0.0005662416851441243, 'epoch': 1.74}
{'loss': 0.3765, 'learning_rate': 0.0005648558758314855, 'epoch': 1.74}
{'loss': 0.3948, 'learning_rate': 0.000563470066518847, 'epoch': 1.75}
{'loss': 0.4413, 'learning_rate': 0.0005620842572062085, 'epoch': 1.75}
{'loss': 0.4035, 'learning_rate': 0.0005606984478935699, 'epoch': 1.76}
{'loss': 0.4019, 'learning_rate': 0.0005593126385809313, 'epoch': 1.76}
