Initializing soft prompt...
data/train_SQuAD.pt
data/validation_SQuAD.pt
data/test_DuoRC.ParaphraseRC.pt
{'loss': 0.4983, 'learning_rate': 0.0009990761271249076, 'epoch': 0.0}
{'loss': 0.4529, 'learning_rate': 0.0009196230598669624, 'epoch': 0.32}
{'loss': 0.4525, 'learning_rate': 0.0009186991869918699, 'epoch': 0.33}
{'loss': 0.4789, 'learning_rate': 0.0009177753141167775, 'epoch': 0.33}
{'loss': 0.4512, 'learning_rate': 0.0009168514412416852, 'epoch': 0.33}
{'loss': 0.4472, 'learning_rate': 0.0009159275683665927, 'epoch': 0.34}
{'loss': 0.443, 'learning_rate': 0.0009150036954915004, 'epoch': 0.34}
{'loss': 0.4827, 'learning_rate': 0.000914079822616408, 'epoch': 0.34}
{'loss': 0.4051, 'learning_rate': 0.0009131559497413157, 'epoch': 0.35}
{'loss': 0.414, 'learning_rate': 0.0009122320768662233, 'epoch': 0.35}
{'loss': 0.4767, 'learning_rate': 0.0009113082039911308, 'epoch': 0.35}
{'loss': 0.3782, 'learning_rate': 0.0009103843311160384, 'epoch': 0.36}
{'loss': 0.4892, 'learning_rate': 0.000909460458240946, 'epoch': 0.36}
{'loss': 0.4262, 'learning_rate': 0.0009085365853658537, 'epoch': 0.37}
{'loss': 0.4618, 'learning_rate': 0.0009076127124907613, 'epoch': 0.37}
{'loss': 0.504, 'learning_rate': 0.000906688839615669, 'epoch': 0.37}
{'loss': 0.3863, 'learning_rate': 0.0009057649667405765, 'epoch': 0.38}
{'loss': 0.4491, 'learning_rate': 0.000904841093865484, 'epoch': 0.38}
{'loss': 0.508, 'learning_rate': 0.0009039172209903917, 'epoch': 0.38}
{'loss': 0.4568, 'learning_rate': 0.0009029933481152993, 'epoch': 0.39}
{'loss': 0.4497, 'learning_rate': 0.000902069475240207, 'epoch': 0.39}
{'loss': 0.447, 'learning_rate': 0.0009011456023651146, 'epoch': 0.4}
{'loss': 0.459, 'learning_rate': 0.0009002217294900222, 'epoch': 0.4}
{'loss': 0.4618, 'learning_rate': 0.0008992978566149298, 'epoch': 0.4}
{'loss': 0.4356, 'learning_rate': 0.0008983739837398374, 'epoch': 0.41}
{'loss': 0.5204, 'learning_rate': 0.0008974501108647451, 'epoch': 0.41}
{'loss': 0.3941, 'learning_rate': 0.0008965262379896526, 'epoch': 0.41}
{'loss': 0.4488, 'learning_rate': 0.0008956023651145602, 'epoch': 0.42}
{'loss': 0.499, 'learning_rate': 0.0008946784922394678, 'epoch': 0.42}
{'loss': 0.4918, 'learning_rate': 0.0008937546193643755, 'epoch': 0.42}
{'loss': 0.4565, 'learning_rate': 0.0008928307464892831, 'epoch': 0.43}
{'loss': 0.4472, 'learning_rate': 0.0008919068736141908, 'epoch': 0.43}
{'loss': 0.4534, 'learning_rate': 0.0008909830007390984, 'epoch': 0.44}
{'loss': 0.3718, 'learning_rate': 0.0008900591278640059, 'epoch': 0.44}
{'loss': 0.4221, 'learning_rate': 0.0008891352549889135, 'epoch': 0.44}
{'loss': 0.3691, 'learning_rate': 0.0008882113821138211, 'epoch': 0.45}
{'loss': 0.4094, 'learning_rate': 0.0008872875092387288, 'epoch': 0.45}
{'loss': 0.4201, 'learning_rate': 0.0008863636363636364, 'epoch': 0.45}
{'loss': 0.374, 'learning_rate': 0.000885439763488544, 'epoch': 0.46}
{'loss': 0.493, 'learning_rate': 0.0008845158906134516, 'epoch': 0.46}
{'loss': 0.41, 'learning_rate': 0.0008835920177383592, 'epoch': 0.47}
{'loss': 0.4638, 'learning_rate': 0.0008826681448632669, 'epoch': 0.47}
{'loss': 0.4655, 'learning_rate': 0.0008817442719881744, 'epoch': 0.47}
{'loss': 0.4008, 'learning_rate': 0.0008808203991130821, 'epoch': 0.48}
{'loss': 0.3539, 'learning_rate': 0.0008798965262379896, 'epoch': 0.48}
{'loss': 0.4626, 'learning_rate': 0.0008789726533628973, 'epoch': 0.48}
{'loss': 0.3878, 'learning_rate': 0.0008780487804878049, 'epoch': 0.49}
{'loss': 0.4609, 'learning_rate': 0.0008771249076127125, 'epoch': 0.49}
{'loss': 0.4162, 'learning_rate': 0.0008762010347376202, 'epoch': 0.5}
{'loss': 0.3966, 'learning_rate': 0.0008752771618625277, 'epoch': 0.5}
{'loss': 0.3778, 'learning_rate': 0.0008743532889874353, 'epoch': 0.5}
{'loss': 0.4736, 'learning_rate': 0.0008734294161123429, 'epoch': 0.51}
{'loss': 0.479, 'learning_rate': 0.0008725055432372506, 'epoch': 0.51}
{'loss': 0.4466, 'learning_rate': 0.0008715816703621582, 'epoch': 0.51}
{'loss': 0.4776, 'learning_rate': 0.0008706577974870658, 'epoch': 0.52}
{'loss': 0.4456, 'learning_rate': 0.0008697339246119734, 'epoch': 0.52}
{'loss': 0.4482, 'learning_rate': 0.000868810051736881, 'epoch': 0.52}
{'loss': 0.4286, 'learning_rate': 0.0008678861788617887, 'epoch': 0.53}
{'loss': 0.4291, 'learning_rate': 0.0008669623059866963, 'epoch': 0.53}
{'loss': 0.4417, 'learning_rate': 0.0008660384331116039, 'epoch': 0.54}
{'loss': 0.4004, 'learning_rate': 0.0008651145602365114, 'epoch': 0.54}
{'loss': 0.4083, 'learning_rate': 0.000864190687361419, 'epoch': 0.54}
{'loss': 0.3946, 'learning_rate': 0.0008632668144863267, 'epoch': 0.55}
{'loss': 0.4071, 'learning_rate': 0.0008623429416112343, 'epoch': 0.55}
{'loss': 0.4063, 'learning_rate': 0.000861419068736142, 'epoch': 0.55}
{'loss': 0.4356, 'learning_rate': 0.0008604951958610496, 'epoch': 0.56}
{'loss': 0.3629, 'learning_rate': 0.0008595713229859572, 'epoch': 0.56}
{'loss': 0.4427, 'learning_rate': 0.0008586474501108647, 'epoch': 0.57}
{'loss': 0.4328, 'learning_rate': 0.0008577235772357723, 'epoch': 0.57}
{'loss': 0.4135, 'learning_rate': 0.00085679970436068, 'epoch': 0.57}
{'loss': 0.4056, 'learning_rate': 0.0008558758314855876, 'epoch': 0.58}
{'loss': 0.4378, 'learning_rate': 0.0008549519586104952, 'epoch': 0.58}
{'loss': 0.4727, 'learning_rate': 0.0008540280857354028, 'epoch': 0.58}
{'loss': 0.4464, 'learning_rate': 0.0008531042128603105, 'epoch': 0.59}
{'loss': 0.4523, 'learning_rate': 0.0008521803399852181, 'epoch': 0.59}
{'loss': 0.4586, 'learning_rate': 0.0008512564671101256, 'epoch': 0.59}
{'loss': 0.4588, 'learning_rate': 0.0008503325942350333, 'epoch': 0.6}
{'loss': 0.4134, 'learning_rate': 0.0008494087213599408, 'epoch': 0.6}
{'loss': 0.3994, 'learning_rate': 0.0008484848484848485, 'epoch': 0.61}
{'loss': 0.4187, 'learning_rate': 0.0008475609756097561, 'epoch': 0.61}
{'loss': 0.4329, 'learning_rate': 0.0008466371027346638, 'epoch': 0.61}
{'loss': 0.435, 'learning_rate': 0.0008457132298595714, 'epoch': 0.62}
{'loss': 0.3872, 'learning_rate': 0.000844789356984479, 'epoch': 0.62}
{'loss': 0.4015, 'learning_rate': 0.0008438654841093865, 'epoch': 0.62}
{'loss': 0.4906, 'learning_rate': 0.0008429416112342941, 'epoch': 0.63}
{'loss': 0.4077, 'learning_rate': 0.0008420177383592018, 'epoch': 0.63}
{'loss': 0.3801, 'learning_rate': 0.0008410938654841094, 'epoch': 0.64}
{'loss': 0.4468, 'learning_rate': 0.0008401699926090171, 'epoch': 0.64}
{'loss': 0.3746, 'learning_rate': 0.0008392461197339246, 'epoch': 0.64}
{'loss': 0.38, 'learning_rate': 0.0008383222468588323, 'epoch': 0.65}
{'loss': 0.4403, 'learning_rate': 0.0008373983739837399, 'epoch': 0.65}
{'loss': 0.4111, 'learning_rate': 0.0008364745011086474, 'epoch': 0.65}
{'loss': 0.4117, 'learning_rate': 0.0008355506282335551, 'epoch': 0.66}
{'loss': 0.4296, 'learning_rate': 0.0008346267553584626, 'epoch': 0.66}
{'loss': 0.4255, 'learning_rate': 0.0008337028824833703, 'epoch': 0.67}
{'loss': 0.4075, 'learning_rate': 0.0008327790096082779, 'epoch': 0.67}
{'loss': 0.3839, 'learning_rate': 0.0008318551367331856, 'epoch': 0.67}
{'loss': 0.466, 'learning_rate': 0.0008309312638580932, 'epoch': 0.68}
{'loss': 0.4332, 'learning_rate': 0.0008300073909830008, 'epoch': 0.68}
{'loss': 0.4356, 'learning_rate': 0.0008290835181079083, 'epoch': 0.68}
{'loss': 0.4394, 'learning_rate': 0.0008281596452328159, 'epoch': 0.69}
{'loss': 0.4074, 'learning_rate': 0.0008272357723577236, 'epoch': 0.69}
{'loss': 0.4796, 'learning_rate': 0.0008263118994826312, 'epoch': 0.69}
{'loss': 0.4193, 'learning_rate': 0.0008253880266075389, 'epoch': 0.7}
{'loss': 0.3628, 'learning_rate': 0.0008244641537324464, 'epoch': 0.7}
{'loss': 0.4742, 'learning_rate': 0.000823540280857354, 'epoch': 0.71}
{'loss': 0.4554, 'learning_rate': 0.0008226164079822617, 'epoch': 0.71}
{'loss': 0.4161, 'learning_rate': 0.0008216925351071692, 'epoch': 0.71}
{'loss': 0.4362, 'learning_rate': 0.0008207686622320769, 'epoch': 0.72}
{'loss': 0.4232, 'learning_rate': 0.0008198447893569845, 'epoch': 0.72}
{'loss': 0.4164, 'learning_rate': 0.0008189209164818921, 'epoch': 0.72}
{'loss': 0.4498, 'learning_rate': 0.0008179970436067997, 'epoch': 0.73}
{'loss': 0.4114, 'learning_rate': 0.0008170731707317073, 'epoch': 0.73}
{'loss': 0.4532, 'learning_rate': 0.000816149297856615, 'epoch': 0.74}
{'loss': 0.4086, 'learning_rate': 0.0008152254249815226, 'epoch': 0.74}
{'loss': 0.4328, 'learning_rate': 0.0008143015521064301, 'epoch': 0.74}
{'loss': 0.4175, 'learning_rate': 0.0008133776792313377, 'epoch': 0.75}
{'loss': 0.4565, 'learning_rate': 0.0008124538063562454, 'epoch': 0.75}
{'loss': 0.4237, 'learning_rate': 0.000811529933481153, 'epoch': 0.75}
{'loss': 0.4644, 'learning_rate': 0.0008106060606060606, 'epoch': 0.76}
{'loss': 0.4563, 'learning_rate': 0.0008096821877309683, 'epoch': 0.76}
{'loss': 0.3696, 'learning_rate': 0.0008087583148558758, 'epoch': 0.76}
{'loss': 0.4314, 'learning_rate': 0.0008078344419807835, 'epoch': 0.77}
{'loss': 0.4583, 'learning_rate': 0.000806910569105691, 'epoch': 0.77}
{'loss': 0.4051, 'learning_rate': 0.0008059866962305987, 'epoch': 0.78}
{'loss': 0.3566, 'learning_rate': 0.0008050628233555063, 'epoch': 0.78}
{'loss': 0.4636, 'learning_rate': 0.0008041389504804139, 'epoch': 0.78}
{'loss': 0.4086, 'learning_rate': 0.0008032150776053215, 'epoch': 0.79}
{'loss': 0.4628, 'learning_rate': 0.0008022912047302291, 'epoch': 0.79}
{'loss': 0.3981, 'learning_rate': 0.0008013673318551368, 'epoch': 0.79}
{'loss': 0.4402, 'learning_rate': 0.0008004434589800444, 'epoch': 0.8}
{'loss': 0.4353, 'learning_rate': 0.0007995195861049521, 'epoch': 0.8}
{'loss': 0.4178, 'learning_rate': 0.0007985957132298595, 'epoch': 0.81}
{'loss': 0.4264, 'learning_rate': 0.0007976718403547672, 'epoch': 0.81}
{'loss': 0.3471, 'learning_rate': 0.0007967479674796748, 'epoch': 0.81}
{'loss': 0.4211, 'learning_rate': 0.0007958240946045824, 'epoch': 0.82}
{'loss': 0.474, 'learning_rate': 0.0007949002217294901, 'epoch': 0.82}
{'loss': 0.4612, 'learning_rate': 0.0007939763488543976, 'epoch': 0.82}
{'loss': 0.4863, 'learning_rate': 0.0007930524759793053, 'epoch': 0.83}
{'loss': 0.4466, 'learning_rate': 0.0007921286031042129, 'epoch': 0.83}
{'loss': 0.4677, 'learning_rate': 0.0007912047302291205, 'epoch': 0.84}
{'loss': 0.3905, 'learning_rate': 0.0007902808573540281, 'epoch': 0.84}
{'loss': 0.4726, 'learning_rate': 0.0007893569844789357, 'epoch': 0.84}
{'loss': 0.4721, 'learning_rate': 0.0007884331116038433, 'epoch': 0.85}
{'loss': 0.4512, 'learning_rate': 0.0007875092387287509, 'epoch': 0.85}
{'loss': 0.4538, 'learning_rate': 0.0007865853658536586, 'epoch': 0.85}
{'loss': 0.4319, 'learning_rate': 0.0007856614929785662, 'epoch': 0.86}
{'loss': 0.4887, 'learning_rate': 0.0007847376201034739, 'epoch': 0.86}
{'loss': 0.4504, 'learning_rate': 0.0007838137472283813, 'epoch': 0.86}
{'loss': 0.3965, 'learning_rate': 0.0007828898743532889, 'epoch': 0.87}
{'loss': 0.4221, 'learning_rate': 0.0007819660014781966, 'epoch': 0.87}
{'loss': 0.3769, 'learning_rate': 0.0007810421286031042, 'epoch': 0.88}
{'loss': 0.4932, 'learning_rate': 0.0007801182557280119, 'epoch': 0.88}
{'loss': 0.4284, 'learning_rate': 0.0007791943828529195, 'epoch': 0.88}
{'loss': 0.4468, 'learning_rate': 0.0007782705099778271, 'epoch': 0.89}
{'loss': 0.4035, 'learning_rate': 0.0007773466371027347, 'epoch': 0.89}
{'loss': 0.4319, 'learning_rate': 0.0007764227642276422, 'epoch': 0.89}
{'loss': 0.4585, 'learning_rate': 0.0007754988913525499, 'epoch': 0.9}
{'loss': 0.3957, 'learning_rate': 0.0007745750184774575, 'epoch': 0.9}
{'loss': 0.3897, 'learning_rate': 0.0007736511456023651, 'epoch': 0.91}
{'loss': 0.4119, 'learning_rate': 0.0007727272727272727, 'epoch': 0.91}
{'loss': 0.4537, 'learning_rate': 0.0007718033998521804, 'epoch': 0.91}
{'loss': 0.4592, 'learning_rate': 0.000770879526977088, 'epoch': 0.92}
{'loss': 0.4397, 'learning_rate': 0.0007699556541019956, 'epoch': 0.92}
{'loss': 0.4188, 'learning_rate': 0.0007690317812269033, 'epoch': 0.92}
{'loss': 0.4322, 'learning_rate': 0.0007681079083518107, 'epoch': 0.93}
{'loss': 0.4439, 'learning_rate': 0.0007671840354767184, 'epoch': 0.93}
{'loss': 0.4706, 'learning_rate': 0.000766260162601626, 'epoch': 0.93}
{'loss': 0.4128, 'learning_rate': 0.0007653362897265337, 'epoch': 0.94}
{'loss': 0.4527, 'learning_rate': 0.0007644124168514413, 'epoch': 0.94}
{'loss': 0.3947, 'learning_rate': 0.0007634885439763488, 'epoch': 0.95}
{'loss': 0.3878, 'learning_rate': 0.0007625646711012565, 'epoch': 0.95}
{'loss': 0.379, 'learning_rate': 0.000761640798226164, 'epoch': 0.95}
{'loss': 0.469, 'learning_rate': 0.0007607169253510717, 'epoch': 0.96}
{'loss': 0.4129, 'learning_rate': 0.0007597930524759793, 'epoch': 0.96}
{'loss': 0.4766, 'learning_rate': 0.000758869179600887, 'epoch': 0.96}
{'loss': 0.4369, 'learning_rate': 0.0007579453067257945, 'epoch': 0.97}
{'loss': 0.4256, 'learning_rate': 0.0007570214338507022, 'epoch': 0.97}
{'loss': 0.4009, 'learning_rate': 0.0007560975609756098, 'epoch': 0.98}
{'loss': 0.4039, 'learning_rate': 0.0007551736881005174, 'epoch': 0.98}
{'loss': 0.4762, 'learning_rate': 0.0007542498152254251, 'epoch': 0.98}
{'loss': 0.3664, 'learning_rate': 0.0007533259423503325, 'epoch': 0.99}
{'loss': 0.4285, 'learning_rate': 0.0007524020694752402, 'epoch': 0.99}
{'loss': 0.4647, 'learning_rate': 0.0007514781966001478, 'epoch': 0.99}
{'loss': 0.5152, 'learning_rate': 0.0007505543237250555, 'epoch': 1.0}
{'loss': 0.4444, 'learning_rate': 0.0007496304508499631, 'epoch': 1.0}
{'loss': 0.4189, 'learning_rate': 0.0007487065779748707, 'epoch': 1.01}
{'loss': 0.4296, 'learning_rate': 0.0007477827050997783, 'epoch': 1.01}
{'loss': 0.404, 'learning_rate': 0.0007468588322246859, 'epoch': 1.01}
{'loss': 0.4458, 'learning_rate': 0.0007459349593495935, 'epoch': 1.02}
{'loss': 0.4234, 'learning_rate': 0.0007450110864745011, 'epoch': 1.02}
{'loss': 0.3573, 'learning_rate': 0.0007440872135994088, 'epoch': 1.02}
{'loss': 0.4122, 'learning_rate': 0.0007431633407243163, 'epoch': 1.03}
{'loss': 0.3905, 'learning_rate': 0.0007422394678492239, 'epoch': 1.03}
{'loss': 0.3621, 'learning_rate': 0.0007413155949741316, 'epoch': 1.03}
{'loss': 0.3999, 'learning_rate': 0.0007403917220990392, 'epoch': 1.04}
{'loss': 0.4372, 'learning_rate': 0.0007394678492239469, 'epoch': 1.04}
{'loss': 0.4358, 'learning_rate': 0.0007385439763488544, 'epoch': 1.05}
{'loss': 0.4086, 'learning_rate': 0.000737620103473762, 'epoch': 1.05}
{'loss': 0.4278, 'learning_rate': 0.0007366962305986696, 'epoch': 1.05}
{'loss': 0.4981, 'learning_rate': 0.0007357723577235772, 'epoch': 1.06}
{'loss': 0.4378, 'learning_rate': 0.0007348484848484849, 'epoch': 1.06}
{'loss': 0.4453, 'learning_rate': 0.0007339246119733925, 'epoch': 1.06}
{'loss': 0.4254, 'learning_rate': 0.0007330007390983001, 'epoch': 1.07}
{'loss': 0.456, 'learning_rate': 0.0007320768662232077, 'epoch': 1.07}
{'loss': 0.3827, 'learning_rate': 0.0007311529933481153, 'epoch': 1.08}
{'loss': 0.4042, 'learning_rate': 0.0007302291204730229, 'epoch': 1.08}
{'loss': 0.4682, 'learning_rate': 0.0007293052475979305, 'epoch': 1.08}
{'loss': 0.428, 'learning_rate': 0.0007283813747228382, 'epoch': 1.09}
{'loss': 0.4068, 'learning_rate': 0.0007274575018477457, 'epoch': 1.09}
{'loss': 0.4448, 'learning_rate': 0.0007265336289726534, 'epoch': 1.09}
{'loss': 0.4976, 'learning_rate': 0.000725609756097561, 'epoch': 1.1}
{'loss': 0.4375, 'learning_rate': 0.0007246858832224687, 'epoch': 1.1}
{'loss': 0.4583, 'learning_rate': 0.0007237620103473762, 'epoch': 1.1}
{'loss': 0.4024, 'learning_rate': 0.0007228381374722837, 'epoch': 1.11}
{'loss': 0.4113, 'learning_rate': 0.0007219142645971914, 'epoch': 1.11}
{'loss': 0.4555, 'learning_rate': 0.000720990391722099, 'epoch': 1.12}
{'loss': 0.4722, 'learning_rate': 0.0007200665188470067, 'epoch': 1.12}
{'loss': 0.4468, 'learning_rate': 0.0007191426459719143, 'epoch': 1.12}
{'loss': 0.4211, 'learning_rate': 0.000718218773096822, 'epoch': 1.13}
{'loss': 0.4295, 'learning_rate': 0.0007172949002217295, 'epoch': 1.13}
{'loss': 0.4281, 'learning_rate': 0.0007163710273466372, 'epoch': 1.13}
{'loss': 0.4424, 'learning_rate': 0.0007154471544715447, 'epoch': 1.14}
{'loss': 0.4199, 'learning_rate': 0.0007145232815964523, 'epoch': 1.14}
{'loss': 0.4629, 'learning_rate': 0.00071359940872136, 'epoch': 1.15}
{'loss': 0.3919, 'learning_rate': 0.0007126755358462675, 'epoch': 1.15}
{'loss': 0.4382, 'learning_rate': 0.0007117516629711752, 'epoch': 1.15}
{'loss': 0.4045, 'learning_rate': 0.0007108277900960828, 'epoch': 1.16}
{'loss': 0.4351, 'learning_rate': 0.0007099039172209905, 'epoch': 1.16}
{'loss': 0.5002, 'learning_rate': 0.000708980044345898, 'epoch': 1.16}
{'loss': 0.3983, 'learning_rate': 0.0007080561714708056, 'epoch': 1.17}
{'loss': 0.3139, 'learning_rate': 0.0007071322985957132, 'epoch': 1.17}
{'loss': 0.4244, 'learning_rate': 0.0007062084257206208, 'epoch': 1.18}
{'loss': 0.4134, 'learning_rate': 0.0007052845528455285, 'epoch': 1.18}
{'loss': 0.422, 'learning_rate': 0.0007043606799704361, 'epoch': 1.18}
{'loss': 0.4718, 'learning_rate': 0.0007034368070953438, 'epoch': 1.19}
{'loss': 0.433, 'learning_rate': 0.0007025129342202513, 'epoch': 1.19}
{'loss': 0.4573, 'learning_rate': 0.0007015890613451588, 'epoch': 1.19}
{'loss': 0.4405, 'learning_rate': 0.0007006651884700665, 'epoch': 1.2}
{'loss': 0.4202, 'learning_rate': 0.0006997413155949741, 'epoch': 1.2}
{'loss': 0.438, 'learning_rate': 0.0006988174427198818, 'epoch': 1.2}
{'loss': 0.3739, 'learning_rate': 0.0006978935698447894, 'epoch': 1.21}
{'loss': 0.3724, 'learning_rate': 0.000696969696969697, 'epoch': 1.21}
{'loss': 0.4886, 'learning_rate': 0.0006960458240946046, 'epoch': 1.22}
{'loss': 0.4446, 'learning_rate': 0.0006951219512195122, 'epoch': 1.22}
{'loss': 0.4133, 'learning_rate': 0.0006941980783444199, 'epoch': 1.22}
