Initializing soft prompt...
{'loss': 0.4788, 'learning_rate': 0.0009990867579908675, 'epoch': 0.0}
{'loss': 0.4299, 'learning_rate': 0.0009680365296803652, 'epoch': 0.13}
{'loss': 0.4219, 'learning_rate': 0.0009671232876712329, 'epoch': 0.13}
{'loss': 0.4303, 'learning_rate': 0.0009662100456621005, 'epoch': 0.14}
{'loss': 0.4926, 'learning_rate': 0.000965296803652968, 'epoch': 0.14}
{'loss': 0.4875, 'learning_rate': 0.0009643835616438357, 'epoch': 0.14}
{'loss': 0.4579, 'learning_rate': 0.0009634703196347033, 'epoch': 0.15}
{'loss': 0.501, 'learning_rate': 0.0009625570776255707, 'epoch': 0.15}
{'loss': 0.5518, 'learning_rate': 0.0009616438356164384, 'epoch': 0.15}
{'loss': 0.5027, 'learning_rate': 0.000960730593607306, 'epoch': 0.16}
{'loss': 0.4424, 'learning_rate': 0.0009598173515981735, 'epoch': 0.16}
{'loss': 0.4621, 'learning_rate': 0.0009589041095890411, 'epoch': 0.16}
{'loss': 0.4369, 'learning_rate': 0.0009579908675799088, 'epoch': 0.17}
{'loss': 0.4444, 'learning_rate': 0.0009570776255707762, 'epoch': 0.17}
{'loss': 0.4874, 'learning_rate': 0.0009561643835616438, 'epoch': 0.18}
{'loss': 0.4304, 'learning_rate': 0.0009552511415525114, 'epoch': 0.18}
{'loss': 0.515, 'learning_rate': 0.000954337899543379, 'epoch': 0.18}
{'loss': 0.5043, 'learning_rate': 0.0009534246575342466, 'epoch': 0.19}
{'loss': 0.437, 'learning_rate': 0.0009525114155251142, 'epoch': 0.19}
{'loss': 0.4302, 'learning_rate': 0.0009515981735159818, 'epoch': 0.19}
{'loss': 0.4348, 'learning_rate': 0.0009506849315068493, 'epoch': 0.2}
{'loss': 0.3705, 'learning_rate': 0.0009497716894977168, 'epoch': 0.2}
{'loss': 0.5369, 'learning_rate': 0.0009488584474885845, 'epoch': 0.2}
{'loss': 0.4216, 'learning_rate': 0.0009479452054794521, 'epoch': 0.21}
{'loss': 0.4457, 'learning_rate': 0.0009470319634703196, 'epoch': 0.21}
{'loss': 0.4814, 'learning_rate': 0.0009461187214611873, 'epoch': 0.22}
{'loss': 0.4587, 'learning_rate': 0.0009452054794520548, 'epoch': 0.22}
{'loss': 0.4635, 'learning_rate': 0.0009442922374429223, 'epoch': 0.22}
{'loss': 0.4782, 'learning_rate': 0.00094337899543379, 'epoch': 0.23}
{'loss': 0.4443, 'learning_rate': 0.0009424657534246576, 'epoch': 0.23}
{'loss': 0.4134, 'learning_rate': 0.0009415525114155251, 'epoch': 0.23}
{'loss': 0.4842, 'learning_rate': 0.0009406392694063927, 'epoch': 0.24}
{'loss': 0.4108, 'learning_rate': 0.0009397260273972603, 'epoch': 0.24}
{'loss': 0.5178, 'learning_rate': 0.0009388127853881278, 'epoch': 0.24}
{'loss': 0.4603, 'learning_rate': 0.0009378995433789954, 'epoch': 0.25}
{'loss': 0.4867, 'learning_rate': 0.0009369863013698631, 'epoch': 0.25}
{'loss': 0.4471, 'learning_rate': 0.0009360730593607306, 'epoch': 0.26}
{'loss': 0.4005, 'learning_rate': 0.0009351598173515982, 'epoch': 0.26}
{'loss': 0.4285, 'learning_rate': 0.0009342465753424658, 'epoch': 0.26}
{'loss': 0.4271, 'learning_rate': 0.0009333333333333333, 'epoch': 0.27}
{'loss': 0.4657, 'learning_rate': 0.0009324200913242009, 'epoch': 0.27}
{'loss': 0.3996, 'learning_rate': 0.0009315068493150685, 'epoch': 0.27}
{'loss': 0.3824, 'learning_rate': 0.0009305936073059361, 'epoch': 0.28}
{'loss': 0.3968, 'learning_rate': 0.0009296803652968037, 'epoch': 0.28}
{'loss': 0.4506, 'learning_rate': 0.0009287671232876712, 'epoch': 0.28}
{'loss': 0.4437, 'learning_rate': 0.0009278538812785388, 'epoch': 0.29}
{'loss': 0.4139, 'learning_rate': 0.0009269406392694064, 'epoch': 0.29}
{'loss': 0.4253, 'learning_rate': 0.000926027397260274, 'epoch': 0.3}
{'loss': 0.4213, 'learning_rate': 0.0009251141552511416, 'epoch': 0.3}
{'loss': 0.4472, 'learning_rate': 0.0009242009132420092, 'epoch': 0.3}
{'loss': 0.4466, 'learning_rate': 0.0009232876712328767, 'epoch': 0.31}
{'loss': 0.433, 'learning_rate': 0.0009223744292237442, 'epoch': 0.31}
{'loss': 0.4816, 'learning_rate': 0.0009214611872146119, 'epoch': 0.31}
{'loss': 0.4926, 'learning_rate': 0.0009205479452054795, 'epoch': 0.32}
{'loss': 0.4468, 'learning_rate': 0.000919634703196347, 'epoch': 0.32}
{'loss': 0.4149, 'learning_rate': 0.0009187214611872147, 'epoch': 0.33}
{'loss': 0.4134, 'learning_rate': 0.0009178082191780823, 'epoch': 0.33}
{'loss': 0.4779, 'learning_rate': 0.0009168949771689497, 'epoch': 0.33}
{'loss': 0.4416, 'learning_rate': 0.0009159817351598174, 'epoch': 0.34}
{'loss': 0.4315, 'learning_rate': 0.000915068493150685, 'epoch': 0.34}
{'loss': 0.4898, 'learning_rate': 0.0009141552511415525, 'epoch': 0.34}
{'loss': 0.4691, 'learning_rate': 0.0009132420091324201, 'epoch': 0.35}
{'loss': 0.411, 'learning_rate': 0.0009123287671232878, 'epoch': 0.35}
{'loss': 0.4795, 'learning_rate': 0.0009114155251141552, 'epoch': 0.35}
{'loss': 0.4369, 'learning_rate': 0.0009105022831050228, 'epoch': 0.36}
{'loss': 0.4168, 'learning_rate': 0.0009095890410958905, 'epoch': 0.36}
{'loss': 0.437, 'learning_rate': 0.000908675799086758, 'epoch': 0.37}
{'loss': 0.4726, 'learning_rate': 0.0009077625570776256, 'epoch': 0.37}
{'loss': 0.4911, 'learning_rate': 0.0009068493150684933, 'epoch': 0.37}
{'loss': 0.4961, 'learning_rate': 0.0009059360730593607, 'epoch': 0.38}
{'loss': 0.4878, 'learning_rate': 0.0009050228310502283, 'epoch': 0.38}
{'loss': 0.4226, 'learning_rate': 0.0009041095890410959, 'epoch': 0.38}
{'loss': 0.4157, 'learning_rate': 0.0009031963470319635, 'epoch': 0.39}
{'loss': 0.5013, 'learning_rate': 0.0009022831050228311, 'epoch': 0.39}
{'loss': 0.4848, 'learning_rate': 0.0009013698630136987, 'epoch': 0.39}
{'loss': 0.4871, 'learning_rate': 0.0009004566210045662, 'epoch': 0.4}
{'loss': 0.4678, 'learning_rate': 0.0008995433789954338, 'epoch': 0.4}
{'loss': 0.4107, 'learning_rate': 0.0008986301369863014, 'epoch': 0.41}
{'loss': 0.4995, 'learning_rate': 0.000897716894977169, 'epoch': 0.41}
{'loss': 0.4548, 'learning_rate': 0.0008968036529680366, 'epoch': 0.41}
{'loss': 0.4588, 'learning_rate': 0.0008958904109589042, 'epoch': 0.42}
{'loss': 0.5497, 'learning_rate': 0.0008949771689497716, 'epoch': 0.42}
{'loss': 0.3872, 'learning_rate': 0.0008940639269406393, 'epoch': 0.42}
{'loss': 0.461, 'learning_rate': 0.0008931506849315069, 'epoch': 0.43}
{'loss': 0.4323, 'learning_rate': 0.0008922374429223744, 'epoch': 0.43}
{'loss': 0.471, 'learning_rate': 0.0008913242009132421, 'epoch': 0.43}
{'loss': 0.4159, 'learning_rate': 0.0008904109589041097, 'epoch': 0.44}
{'loss': 0.3789, 'learning_rate': 0.0008894977168949771, 'epoch': 0.44}
{'loss': 0.4761, 'learning_rate': 0.0008885844748858448, 'epoch': 0.45}
{'loss': 0.4432, 'learning_rate': 0.0008876712328767124, 'epoch': 0.45}
{'loss': 0.5109, 'learning_rate': 0.0008867579908675799, 'epoch': 0.45}
{'loss': 0.4387, 'learning_rate': 0.0008858447488584475, 'epoch': 0.46}
{'loss': 0.4452, 'learning_rate': 0.0008849315068493152, 'epoch': 0.46}
{'loss': 0.4438, 'learning_rate': 0.0008840182648401826, 'epoch': 0.46}
{'loss': 0.4057, 'learning_rate': 0.0008831050228310502, 'epoch': 0.47}
{'loss': 0.4298, 'learning_rate': 0.0008821917808219179, 'epoch': 0.47}
{'loss': 0.4101, 'learning_rate': 0.0008812785388127854, 'epoch': 0.47}
{'loss': 0.4189, 'learning_rate': 0.000880365296803653, 'epoch': 0.48}
{'loss': 0.4161, 'learning_rate': 0.0008794520547945207, 'epoch': 0.48}
{'loss': 0.4265, 'learning_rate': 0.0008785388127853881, 'epoch': 0.49}
{'loss': 0.4631, 'learning_rate': 0.0008776255707762557, 'epoch': 0.49}
{'loss': 0.4571, 'learning_rate': 0.0008767123287671232, 'epoch': 0.49}
{'loss': 0.4644, 'learning_rate': 0.0008757990867579909, 'epoch': 0.5}
{'loss': 0.467, 'learning_rate': 0.0008748858447488585, 'epoch': 0.5}
{'loss': 0.4218, 'learning_rate': 0.000873972602739726, 'epoch': 0.5}
{'loss': 0.3914, 'learning_rate': 0.0008730593607305936, 'epoch': 0.51}
{'loss': 0.4307, 'learning_rate': 0.0008721461187214612, 'epoch': 0.51}
{'loss': 0.4527, 'learning_rate': 0.0008712328767123287, 'epoch': 0.52}
{'loss': 0.4624, 'learning_rate': 0.0008703196347031964, 'epoch': 0.52}
{'loss': 0.3721, 'learning_rate': 0.000869406392694064, 'epoch': 0.52}
{'loss': 0.4076, 'learning_rate': 0.0008684931506849315, 'epoch': 0.53}
{'loss': 0.4158, 'learning_rate': 0.000867579908675799, 'epoch': 0.53}
{'loss': 0.4502, 'learning_rate': 0.0008666666666666667, 'epoch': 0.53}
{'loss': 0.4165, 'learning_rate': 0.0008657534246575342, 'epoch': 0.54}
{'loss': 0.4011, 'learning_rate': 0.0008648401826484018, 'epoch': 0.54}
{'loss': 0.4165, 'learning_rate': 0.0008639269406392695, 'epoch': 0.54}
{'loss': 0.4628, 'learning_rate': 0.000863013698630137, 'epoch': 0.55}
{'loss': 0.4893, 'learning_rate': 0.0008621004566210045, 'epoch': 0.55}
{'loss': 0.3731, 'learning_rate': 0.0008611872146118722, 'epoch': 0.56}
{'loss': 0.4398, 'learning_rate': 0.0008602739726027397, 'epoch': 0.56}
{'loss': 0.4283, 'learning_rate': 0.0008593607305936073, 'epoch': 0.56}
{'loss': 0.4273, 'learning_rate': 0.0008584474885844749, 'epoch': 0.57}
{'loss': 0.3969, 'learning_rate': 0.0008575342465753425, 'epoch': 0.57}
{'loss': 0.3993, 'learning_rate': 0.00085662100456621, 'epoch': 0.57}
{'loss': 0.397, 'learning_rate': 0.0008557077625570776, 'epoch': 0.58}
{'loss': 0.4281, 'learning_rate': 0.0008547945205479452, 'epoch': 0.58}
{'loss': 0.4471, 'learning_rate': 0.0008538812785388128, 'epoch': 0.58}
{'loss': 0.4726, 'learning_rate': 0.0008529680365296804, 'epoch': 0.59}
{'loss': 0.4203, 'learning_rate': 0.000852054794520548, 'epoch': 0.59}
{'loss': 0.4221, 'learning_rate': 0.0008511415525114156, 'epoch': 0.6}
{'loss': 0.3346, 'learning_rate': 0.0008502283105022831, 'epoch': 0.6}
{'loss': 0.458, 'learning_rate': 0.0008493150684931506, 'epoch': 0.6}
{'loss': 0.4553, 'learning_rate': 0.0008484018264840183, 'epoch': 0.61}
{'loss': 0.4558, 'learning_rate': 0.0008474885844748859, 'epoch': 0.61}
{'loss': 0.4043, 'learning_rate': 0.0008465753424657534, 'epoch': 0.61}
{'loss': 0.4839, 'learning_rate': 0.0008410958904109589, 'epoch': 0.64}
{'loss': 0.45, 'learning_rate': 0.0008401826484018265, 'epoch': 0.64}
{'loss': 0.4574, 'learning_rate': 0.0008392694063926941, 'epoch': 0.64}
{'loss': 0.4329, 'learning_rate': 0.0008383561643835616, 'epoch': 0.65}
{'loss': 0.3958, 'learning_rate': 0.0008374429223744292, 'epoch': 0.65}
{'loss': 0.4048, 'learning_rate': 0.0008365296803652969, 'epoch': 0.65}
{'loss': 0.4971, 'learning_rate': 0.0008356164383561644, 'epoch': 0.66}
{'loss': 0.4486, 'learning_rate': 0.000834703196347032, 'epoch': 0.66}
{'loss': 0.371, 'learning_rate': 0.0008337899543378996, 'epoch': 0.66}
{'loss': 0.4112, 'learning_rate': 0.0008328767123287671, 'epoch': 0.67}
{'loss': 0.425, 'learning_rate': 0.0008319634703196347, 'epoch': 0.67}
{'loss': 0.449, 'learning_rate': 0.0008310502283105023, 'epoch': 0.68}
{'loss': 0.4414, 'learning_rate': 0.0008301369863013699, 'epoch': 0.68}
{'loss': 0.4099, 'learning_rate': 0.0008292237442922375, 'epoch': 0.68}
{'loss': 0.4155, 'learning_rate': 0.000828310502283105, 'epoch': 0.69}
{'loss': 0.369, 'learning_rate': 0.0008273972602739726, 'epoch': 0.69}
{'loss': 0.4621, 'learning_rate': 0.0008264840182648402, 'epoch': 0.69}
{'loss': 0.414, 'learning_rate': 0.0008255707762557078, 'epoch': 0.7}
{'loss': 0.4325, 'learning_rate': 0.0008246575342465754, 'epoch': 0.7}
{'loss': 0.4125, 'learning_rate': 0.000823744292237443, 'epoch': 0.71}
{'loss': 0.4624, 'learning_rate': 0.0008228310502283105, 'epoch': 0.71}
{'loss': 0.4263, 'learning_rate': 0.000821917808219178, 'epoch': 0.71}
{'loss': 0.4662, 'learning_rate': 0.0008210045662100457, 'epoch': 0.72}
{'loss': 0.4511, 'learning_rate': 0.0008200913242009133, 'epoch': 0.72}
{'loss': 0.448, 'learning_rate': 0.0008191780821917808, 'epoch': 0.72}
{'loss': 0.403, 'learning_rate': 0.0008182648401826485, 'epoch': 0.73}
{'loss': 0.3873, 'learning_rate': 0.000817351598173516, 'epoch': 0.73}
{'loss': 0.4223, 'learning_rate': 0.0008164383561643835, 'epoch': 0.73}
{'loss': 0.4329, 'learning_rate': 0.0008155251141552512, 'epoch': 0.74}
{'loss': 0.4351, 'learning_rate': 0.0008146118721461188, 'epoch': 0.74}
{'loss': 0.4242, 'learning_rate': 0.0008136986301369863, 'epoch': 0.75}
{'loss': 0.4294, 'learning_rate': 0.0008127853881278539, 'epoch': 0.75}
{'loss': 0.4351, 'learning_rate': 0.0008118721461187216, 'epoch': 0.75}
{'loss': 0.4449, 'learning_rate': 0.000810958904109589, 'epoch': 0.76}
{'loss': 0.4107, 'learning_rate': 0.0008100456621004566, 'epoch': 0.76}
{'loss': 0.3305, 'learning_rate': 0.0008091324200913243, 'epoch': 0.76}
{'loss': 0.4265, 'learning_rate': 0.0008082191780821918, 'epoch': 0.77}
{'loss': 0.3809, 'learning_rate': 0.0008073059360730594, 'epoch': 0.77}
{'loss': 0.404, 'learning_rate': 0.0008063926940639271, 'epoch': 0.77}
{'loss': 0.4023, 'learning_rate': 0.0008054794520547945, 'epoch': 0.78}
{'loss': 0.386, 'learning_rate': 0.0008045662100456621, 'epoch': 0.78}
{'loss': 0.4413, 'learning_rate': 0.0008036529680365297, 'epoch': 0.79}
{'loss': 0.3768, 'learning_rate': 0.0008027397260273973, 'epoch': 0.79}
{'loss': 0.4591, 'learning_rate': 0.0008018264840182649, 'epoch': 0.79}
{'loss': 0.4488, 'learning_rate': 0.0008009132420091325, 'epoch': 0.8}
{'loss': 0.4547, 'learning_rate': 0.0008, 'epoch': 0.8}
{'loss': 0.4719, 'learning_rate': 0.0007990867579908676, 'epoch': 0.8}
{'loss': 0.4753, 'learning_rate': 0.0007981735159817352, 'epoch': 0.81}
{'loss': 0.3921, 'learning_rate': 0.0007972602739726027, 'epoch': 0.81}
{'loss': 0.462, 'learning_rate': 0.0007963470319634704, 'epoch': 0.81}
{'loss': 0.4579, 'learning_rate': 0.000795433789954338, 'epoch': 0.82}
{'loss': 0.4845, 'learning_rate': 0.0007945205479452054, 'epoch': 0.82}
{'loss': 0.418, 'learning_rate': 0.0007936073059360731, 'epoch': 0.83}
{'loss': 0.3777, 'learning_rate': 0.0007926940639269407, 'epoch': 0.83}
{'loss': 0.3755, 'learning_rate': 0.0007917808219178082, 'epoch': 0.83}
{'loss': 0.3758, 'learning_rate': 0.0007908675799086759, 'epoch': 0.84}
{'loss': 0.4084, 'learning_rate': 0.0007899543378995434, 'epoch': 0.84}
{'loss': 0.3552, 'learning_rate': 0.0007890410958904109, 'epoch': 0.84}
{'loss': 0.4006, 'learning_rate': 0.0007881278538812785, 'epoch': 0.85}
{'loss': 0.4433, 'learning_rate': 0.0007872146118721461, 'epoch': 0.85}
{'loss': 0.4543, 'learning_rate': 0.0007863013698630137, 'epoch': 0.85}
{'loss': 0.399, 'learning_rate': 0.0007853881278538813, 'epoch': 0.86}
{'loss': 0.4262, 'learning_rate': 0.0007844748858447489, 'epoch': 0.86}
{'loss': 0.4633, 'learning_rate': 0.0007835616438356164, 'epoch': 0.87}
{'loss': 0.3811, 'learning_rate': 0.000782648401826484, 'epoch': 0.87}
{'loss': 0.4653, 'learning_rate': 0.0007817351598173516, 'epoch': 0.87}
{'loss': 0.3937, 'learning_rate': 0.0007808219178082192, 'epoch': 0.88}
{'loss': 0.4258, 'learning_rate': 0.0007799086757990868, 'epoch': 0.88}
{'loss': 0.4618, 'learning_rate': 0.0007789954337899543, 'epoch': 0.88}
{'loss': 0.3779, 'learning_rate': 0.0007780821917808219, 'epoch': 0.89}
{'loss': 0.4288, 'learning_rate': 0.0007771689497716895, 'epoch': 0.89}
{'loss': 0.4587, 'learning_rate': 0.000776255707762557, 'epoch': 0.89}
{'loss': 0.4435, 'learning_rate': 0.0007753424657534247, 'epoch': 0.9}
{'loss': 0.4868, 'learning_rate': 0.0007744292237442923, 'epoch': 0.9}
{'loss': 0.4222, 'learning_rate': 0.0007735159817351598, 'epoch': 0.91}
{'loss': 0.4677, 'learning_rate': 0.0007726027397260274, 'epoch': 0.91}
{'loss': 0.4804, 'learning_rate': 0.000771689497716895, 'epoch': 0.91}
{'loss': 0.3865, 'learning_rate': 0.0007707762557077625, 'epoch': 0.92}
{'loss': 0.3856, 'learning_rate': 0.0007698630136986301, 'epoch': 0.92}
{'loss': 0.3954, 'learning_rate': 0.0007689497716894978, 'epoch': 0.92}
{'loss': 0.4532, 'learning_rate': 0.0007680365296803653, 'epoch': 0.93}
{'loss': 0.4209, 'learning_rate': 0.0007671232876712328, 'epoch': 0.93}
{'loss': 0.3781, 'learning_rate': 0.0007662100456621005, 'epoch': 0.94}
{'loss': 0.4208, 'learning_rate': 0.000765296803652968, 'epoch': 0.94}
{'loss': 0.3969, 'learning_rate': 0.0007643835616438356, 'epoch': 0.94}
{'loss': 0.4078, 'learning_rate': 0.0007634703196347033, 'epoch': 0.95}
{'loss': 0.3952, 'learning_rate': 0.0007625570776255708, 'epoch': 0.95}
{'loss': 0.4937, 'learning_rate': 0.0007616438356164383, 'epoch': 0.95}
{'loss': 0.4172, 'learning_rate': 0.0007607305936073059, 'epoch': 0.96}
{'loss': 0.413, 'learning_rate': 0.0007598173515981735, 'epoch': 0.96}
{'loss': 0.3863, 'learning_rate': 0.0007589041095890411, 'epoch': 0.96}
{'loss': 0.4426, 'learning_rate': 0.0007579908675799087, 'epoch': 0.97}
{'loss': 0.4604, 'learning_rate': 0.0007570776255707763, 'epoch': 0.97}
{'loss': 0.396, 'learning_rate': 0.0007561643835616439, 'epoch': 0.98}
{'loss': 0.3871, 'learning_rate': 0.0007552511415525114, 'epoch': 0.98}
{'loss': 0.4023, 'learning_rate': 0.000754337899543379, 'epoch': 0.98}
{'loss': 0.43, 'learning_rate': 0.0007534246575342466, 'epoch': 0.99}
{'loss': 0.4459, 'learning_rate': 0.0007525114155251142, 'epoch': 0.99}
{'loss': 0.3845, 'learning_rate': 0.0007515981735159817, 'epoch': 0.99}
{'loss': 0.487, 'learning_rate': 0.0007506849315068494, 'epoch': 1.0}
{'loss': 0.4397, 'learning_rate': 0.0007497716894977169, 'epoch': 1.0}
{'loss': 0.4515, 'learning_rate': 0.0007488584474885844, 'epoch': 1.0}
{'loss': 0.4045, 'learning_rate': 0.0007479452054794521, 'epoch': 1.01}
{'loss': 0.3758, 'learning_rate': 0.0007470319634703197, 'epoch': 1.01}
{'loss': 0.4392, 'learning_rate': 0.0007461187214611872, 'epoch': 1.02}
{'loss': 0.4826, 'learning_rate': 0.0007452054794520549, 'epoch': 1.02}
{'loss': 0.5153, 'learning_rate': 0.0007442922374429224, 'epoch': 1.02}
{'loss': 0.4518, 'learning_rate': 0.0007433789954337899, 'epoch': 1.03}
{'loss': 0.4098, 'learning_rate': 0.0007424657534246575, 'epoch': 1.03}
{'loss': 0.4112, 'learning_rate': 0.0007415525114155252, 'epoch': 1.03}
{'loss': 0.4812, 'learning_rate': 0.0007406392694063927, 'epoch': 1.04}
{'loss': 0.3975, 'learning_rate': 0.0007397260273972603, 'epoch': 1.04}
{'loss': 0.3775, 'learning_rate': 0.000738812785388128, 'epoch': 1.04}
{'loss': 0.3939, 'learning_rate': 0.0007378995433789954, 'epoch': 1.05}
{'loss': 0.4206, 'learning_rate': 0.000736986301369863, 'epoch': 1.05}
{'loss': 0.4316, 'learning_rate': 0.0007360730593607307, 'epoch': 1.06}
{'loss': 0.416, 'learning_rate': 0.0007351598173515982, 'epoch': 1.06}
{'loss': 0.3844, 'learning_rate': 0.0007342465753424658, 'epoch': 1.06}
{'loss': 0.4245, 'learning_rate': 0.0007333333333333333, 'epoch': 1.07}
{'loss': 0.3977, 'learning_rate': 0.0007324200913242009, 'epoch': 1.07}
{'loss': 0.4491, 'learning_rate': 0.0007315068493150685, 'epoch': 1.07}
{'loss': 0.3989, 'learning_rate': 0.0007305936073059361, 'epoch': 1.08}
{'loss': 0.4383, 'learning_rate': 0.0007296803652968037, 'epoch': 1.08}
{'loss': 0.4393, 'learning_rate': 0.0007287671232876713, 'epoch': 1.08}
{'loss': 0.4192, 'learning_rate': 0.0007278538812785388, 'epoch': 1.09}
{'loss': 0.4334, 'learning_rate': 0.0007269406392694064, 'epoch': 1.09}
{'loss': 0.3711, 'learning_rate': 0.000726027397260274, 'epoch': 1.1}
{'loss': 0.3965, 'learning_rate': 0.0007251141552511416, 'epoch': 1.1}
{'loss': 0.3867, 'learning_rate': 0.0007242009132420091, 'epoch': 1.1}
{'loss': 0.4329, 'learning_rate': 0.0007232876712328768, 'epoch': 1.11}
{'loss': 0.466, 'learning_rate': 0.0007223744292237443, 'epoch': 1.11}
{'loss': 0.3973, 'learning_rate': 0.0007214611872146118, 'epoch': 1.11}
{'loss': 0.4058, 'learning_rate': 0.0007205479452054795, 'epoch': 1.12}
{'loss': 0.4127, 'learning_rate': 0.0007196347031963471, 'epoch': 1.12}
{'loss': 0.4292, 'learning_rate': 0.0007187214611872146, 'epoch': 1.13}
{'loss': 0.392, 'learning_rate': 0.0007178082191780823, 'epoch': 1.13}
{'loss': 0.4625, 'learning_rate': 0.0007168949771689499, 'epoch': 1.13}
{'loss': 0.3927, 'learning_rate': 0.0007159817351598173, 'epoch': 1.14}
{'loss': 0.4715, 'learning_rate': 0.0007150684931506849, 'epoch': 1.14}
{'loss': 0.3931, 'learning_rate': 0.0007141552511415526, 'epoch': 1.14}
{'loss': 0.4611, 'learning_rate': 0.0007132420091324201, 'epoch': 1.15}
{'loss': 0.4587, 'learning_rate': 0.0007123287671232877, 'epoch': 1.15}
{'loss': 0.3501, 'learning_rate': 0.0007114155251141554, 'epoch': 1.15}
{'loss': 0.3803, 'learning_rate': 0.0007105022831050228, 'epoch': 1.16}
{'loss': 0.4349, 'learning_rate': 0.0007095890410958904, 'epoch': 1.16}
{'loss': 0.3937, 'learning_rate': 0.0007086757990867581, 'epoch': 1.17}
{'loss': 0.4805, 'learning_rate': 0.0007077625570776256, 'epoch': 1.17}
{'loss': 0.3863, 'learning_rate': 0.0007068493150684932, 'epoch': 1.17}
{'loss': 0.4093, 'learning_rate': 0.0007059360730593606, 'epoch': 1.18}
{'loss': 0.3966, 'learning_rate': 0.0007050228310502283, 'epoch': 1.18}
{'loss': 0.4497, 'learning_rate': 0.0007041095890410959, 'epoch': 1.18}
{'loss': 0.3803, 'learning_rate': 0.0007031963470319634, 'epoch': 1.19}
{'loss': 0.4331, 'learning_rate': 0.0007022831050228311, 'epoch': 1.19}
{'loss': 0.4462, 'learning_rate': 0.0007013698630136987, 'epoch': 1.19}
{'loss': 0.4077, 'learning_rate': 0.0007004566210045661, 'epoch': 1.2}
{'loss': 0.481, 'learning_rate': 0.0006995433789954338, 'epoch': 1.2}
{'loss': 0.4045, 'learning_rate': 0.0006986301369863014, 'epoch': 1.21}
{'loss': 0.4009, 'learning_rate': 0.0006977168949771689, 'epoch': 1.21}
{'loss': 0.3699, 'learning_rate': 0.0006968036529680365, 'epoch': 1.21}
{'loss': 0.4317, 'learning_rate': 0.0006958904109589042, 'epoch': 1.22}
{'loss': 0.3942, 'learning_rate': 0.0006949771689497717, 'epoch': 1.22}
{'loss': 0.4214, 'learning_rate': 0.0006940639269406392, 'epoch': 1.22}
{'loss': 0.3882, 'learning_rate': 0.0006931506849315069, 'epoch': 1.23}
{'loss': 0.4087, 'learning_rate': 0.0006922374429223744, 'epoch': 1.23}
{'loss': 0.4281, 'learning_rate': 0.000691324200913242, 'epoch': 1.23}
