Initializing soft prompt...
data/train_SQuAD.pt
data/validation_SQuAD.pt
data/test_DuoRC.ParaphraseRC.pt
{'loss': 0.3583, 'learning_rate': 0.0009998845105557352, 'epoch': 0.0}
{'loss': 0.2659, 'learning_rate': 0.0009788654316995426, 'epoch': 0.08}
{'loss': 0.4142, 'learning_rate': 0.0009787499422552778, 'epoch': 0.09}
{'loss': 0.3653, 'learning_rate': 0.000978634452811013, 'epoch': 0.09}
{'loss': 0.2949, 'learning_rate': 0.0009785189633667482, 'epoch': 0.09}
{'loss': 0.3814, 'learning_rate': 0.0009784034739224836, 'epoch': 0.09}
{'loss': 0.2953, 'learning_rate': 0.0009782879844782188, 'epoch': 0.09}
{'loss': 0.2416, 'learning_rate': 0.000978172495033954, 'epoch': 0.09}
{'loss': 0.3977, 'learning_rate': 0.0009780570055896891, 'epoch': 0.09}
{'loss': 0.2541, 'learning_rate': 0.0009779415161454243, 'epoch': 0.09}
{'loss': 0.2802, 'learning_rate': 0.0009778260267011595, 'epoch': 0.09}
{'loss': 0.257, 'learning_rate': 0.0009777105372568947, 'epoch': 0.09}
{'loss': 0.3242, 'learning_rate': 0.0009775950478126299, 'epoch': 0.09}
{'loss': 0.32, 'learning_rate': 0.000977479558368365, 'epoch': 0.09}
{'loss': 0.3426, 'learning_rate': 0.0009773640689241002, 'epoch': 0.09}
{'loss': 0.2981, 'learning_rate': 0.0009772485794798356, 'epoch': 0.09}
{'loss': 0.1635, 'learning_rate': 0.0009771330900355706, 'epoch': 0.09}
{'loss': 0.2811, 'learning_rate': 0.000977017600591306, 'epoch': 0.09}
{'loss': 0.3323, 'learning_rate': 0.0009769021111470412, 'epoch': 0.09}
{'loss': 0.3501, 'learning_rate': 0.0009767866217027764, 'epoch': 0.09}
{'loss': 0.2893, 'learning_rate': 0.0009766711322585116, 'epoch': 0.09}
{'loss': 0.2798, 'learning_rate': 0.0009765556428142468, 'epoch': 0.09}
{'loss': 0.4065, 'learning_rate': 0.000976440153369982, 'epoch': 0.09}
{'loss': 0.3417, 'learning_rate': 0.0009763246639257171, 'epoch': 0.09}
{'loss': 0.3293, 'learning_rate': 0.0009762091744814524, 'epoch': 0.1}
{'loss': 0.3802, 'learning_rate': 0.0009760936850371876, 'epoch': 0.1}
{'loss': 0.3029, 'learning_rate': 0.0009759781955929228, 'epoch': 0.1}
{'loss': 0.318, 'learning_rate': 0.000975862706148658, 'epoch': 0.1}
{'loss': 0.411, 'learning_rate': 0.0009757472167043933, 'epoch': 0.1}
{'loss': 0.2571, 'learning_rate': 0.0009756317272601284, 'epoch': 0.1}
{'loss': 0.1857, 'learning_rate': 0.0009755162378158636, 'epoch': 0.1}
{'loss': 0.2557, 'learning_rate': 0.0009754007483715988, 'epoch': 0.1}
{'loss': 0.3197, 'learning_rate': 0.0009752852589273341, 'epoch': 0.1}
{'loss': 0.3542, 'learning_rate': 0.0009751697694830692, 'epoch': 0.1}
{'loss': 0.2451, 'learning_rate': 0.0009750542800388045, 'epoch': 0.1}
{'loss': 0.4567, 'learning_rate': 0.0009749387905945398, 'epoch': 0.1}
{'loss': 0.3017, 'learning_rate': 0.0009748233011502748, 'epoch': 0.1}
{'loss': 0.2443, 'learning_rate': 0.0009747078117060101, 'epoch': 0.1}
{'loss': 0.2444, 'learning_rate': 0.0009745923222617453, 'epoch': 0.1}
{'loss': 0.3437, 'learning_rate': 0.0009744768328174805, 'epoch': 0.1}
{'loss': 0.3557, 'learning_rate': 0.0009743613433732157, 'epoch': 0.1}
{'loss': 0.2686, 'learning_rate': 0.000974245853928951, 'epoch': 0.1}
{'loss': 0.3434, 'learning_rate': 0.0009741303644846862, 'epoch': 0.1}
{'loss': 0.2226, 'learning_rate': 0.0009740148750404213, 'epoch': 0.1}
{'loss': 0.3133, 'learning_rate': 0.0009738993855961565, 'epoch': 0.1}
{'loss': 0.3043, 'learning_rate': 0.0009737838961518918, 'epoch': 0.1}
{'loss': 0.4623, 'learning_rate': 0.0009736684067076269, 'epoch': 0.11}
{'loss': 0.3142, 'learning_rate': 0.0009735529172633622, 'epoch': 0.11}
{'loss': 0.3486, 'learning_rate': 0.0009734374278190974, 'epoch': 0.11}
{'loss': 0.2711, 'learning_rate': 0.0009733219383748326, 'epoch': 0.11}
{'loss': 0.3985, 'learning_rate': 0.0009732064489305677, 'epoch': 0.11}
{'loss': 0.2529, 'learning_rate': 0.000973090959486303, 'epoch': 0.11}
{'loss': 0.3952, 'learning_rate': 0.0009729754700420381, 'epoch': 0.11}
{'loss': 0.3625, 'learning_rate': 0.0009728599805977734, 'epoch': 0.11}
{'loss': 0.2723, 'learning_rate': 0.0009727444911535086, 'epoch': 0.11}
{'loss': 0.3327, 'learning_rate': 0.0009726290017092439, 'epoch': 0.11}
{'loss': 0.263, 'learning_rate': 0.000972513512264979, 'epoch': 0.11}
{'loss': 0.4775, 'learning_rate': 0.0009723980228207143, 'epoch': 0.11}
{'loss': 0.2817, 'learning_rate': 0.0009722825333764494, 'epoch': 0.11}
{'loss': 0.2539, 'learning_rate': 0.0009721670439321846, 'epoch': 0.11}
{'loss': 0.1685, 'learning_rate': 0.0009720515544879198, 'epoch': 0.11}
{'loss': 0.2876, 'learning_rate': 0.0009719360650436551, 'epoch': 0.11}
{'loss': 0.2939, 'learning_rate': 0.0009718205755993902, 'epoch': 0.11}
{'loss': 0.4008, 'learning_rate': 0.0009717050861551255, 'epoch': 0.11}
{'loss': 0.3292, 'learning_rate': 0.0009715895967108607, 'epoch': 0.11}
{'loss': 0.2859, 'learning_rate': 0.0009714741072665959, 'epoch': 0.11}
{'loss': 0.3358, 'learning_rate': 0.000971358617822331, 'epoch': 0.11}
{'loss': 0.3093, 'learning_rate': 0.0009712431283780663, 'epoch': 0.12}
{'loss': 0.3889, 'learning_rate': 0.0009711276389338015, 'epoch': 0.12}
{'loss': 0.1703, 'learning_rate': 0.0009710121494895367, 'epoch': 0.12}
{'loss': 0.3316, 'learning_rate': 0.0009708966600452719, 'epoch': 0.12}
{'loss': 0.2415, 'learning_rate': 0.0009707811706010072, 'epoch': 0.12}
{'loss': 0.337, 'learning_rate': 0.0009706656811567422, 'epoch': 0.12}
{'loss': 0.3565, 'learning_rate': 0.0009705501917124775, 'epoch': 0.12}
{'loss': 0.3013, 'learning_rate': 0.0009704347022682127, 'epoch': 0.12}
{'loss': 0.3086, 'learning_rate': 0.0009703192128239479, 'epoch': 0.12}
{'loss': 0.3448, 'learning_rate': 0.0009702037233796831, 'epoch': 0.12}
{'loss': 0.2499, 'learning_rate': 0.0009700882339354184, 'epoch': 0.12}
{'loss': 0.259, 'learning_rate': 0.0009699727444911536, 'epoch': 0.12}
{'loss': 0.2954, 'learning_rate': 0.0009698572550468887, 'epoch': 0.12}
{'loss': 0.3253, 'learning_rate': 0.0009697417656026239, 'epoch': 0.12}
{'loss': 0.3003, 'learning_rate': 0.0009696262761583592, 'epoch': 0.12}
{'loss': 0.2595, 'learning_rate': 0.0009695107867140943, 'epoch': 0.12}
{'loss': 0.2707, 'learning_rate': 0.0009693952972698296, 'epoch': 0.12}
{'loss': 0.2222, 'learning_rate': 0.0009692798078255648, 'epoch': 0.12}
{'loss': 0.3846, 'learning_rate': 0.0009691643183813, 'epoch': 0.12}
{'loss': 0.3844, 'learning_rate': 0.0009690488289370351, 'epoch': 0.12}
{'loss': 0.1449, 'learning_rate': 0.0009689333394927704, 'epoch': 0.12}
{'loss': 0.2303, 'learning_rate': 0.0009688178500485055, 'epoch': 0.12}
{'loss': 0.2743, 'learning_rate': 0.0009687023606042408, 'epoch': 0.13}
{'loss': 0.4504, 'learning_rate': 0.000968586871159976, 'epoch': 0.13}
{'loss': 0.3108, 'learning_rate': 0.0009684713817157113, 'epoch': 0.13}
{'loss': 0.2953, 'learning_rate': 0.0009683558922714464, 'epoch': 0.13}
{'loss': 0.324, 'learning_rate': 0.0009682404028271816, 'epoch': 0.13}
{'loss': 0.2571, 'learning_rate': 0.0009681249133829168, 'epoch': 0.13}
{'loss': 0.468, 'learning_rate': 0.000968009423938652, 'epoch': 0.13}
{'loss': 0.2428, 'learning_rate': 0.0009678939344943872, 'epoch': 0.13}
{'loss': 0.2903, 'learning_rate': 0.0009677784450501225, 'epoch': 0.13}
{'loss': 0.3117, 'learning_rate': 0.0009676629556058576, 'epoch': 0.13}
{'loss': 0.3558, 'learning_rate': 0.0009675474661615929, 'epoch': 0.13}
{'loss': 0.2162, 'learning_rate': 0.000967431976717328, 'epoch': 0.13}
{'loss': 0.4117, 'learning_rate': 0.0009673164872730633, 'epoch': 0.13}
{'loss': 0.3953, 'learning_rate': 0.0009672009978287984, 'epoch': 0.13}
{'loss': 0.2356, 'learning_rate': 0.0009670855083845337, 'epoch': 0.13}
{'loss': 0.3, 'learning_rate': 0.0009669700189402689, 'epoch': 0.13}
{'loss': 0.3003, 'learning_rate': 0.0009668545294960041, 'epoch': 0.13}
{'loss': 0.2344, 'learning_rate': 0.0009667390400517393, 'epoch': 0.13}
{'loss': 0.3397, 'learning_rate': 0.0009666235506074745, 'epoch': 0.13}
{'loss': 0.2499, 'learning_rate': 0.0009665080611632096, 'epoch': 0.13}
{'loss': 0.262, 'learning_rate': 0.0009663925717189449, 'epoch': 0.13}
{'loss': 0.2471, 'learning_rate': 0.0009662770822746801, 'epoch': 0.13}
{'loss': 0.2861, 'learning_rate': 0.0009661615928304153, 'epoch': 0.14}
{'loss': 0.3426, 'learning_rate': 0.0009660461033861505, 'epoch': 0.14}
{'loss': 0.2927, 'learning_rate': 0.0009659306139418858, 'epoch': 0.14}
{'loss': 0.2953, 'learning_rate': 0.000965815124497621, 'epoch': 0.14}
{'loss': 0.2762, 'learning_rate': 0.0009656996350533561, 'epoch': 0.14}
{'loss': 0.1875, 'learning_rate': 0.0009655841456090913, 'epoch': 0.14}
{'loss': 0.2439, 'learning_rate': 0.0009654686561648266, 'epoch': 0.14}
{'loss': 0.3555, 'learning_rate': 0.0009653531667205617, 'epoch': 0.14}
{'loss': 0.3025, 'learning_rate': 0.000965237677276297, 'epoch': 0.14}
{'loss': 0.2497, 'learning_rate': 0.0009651221878320322, 'epoch': 0.14}
{'loss': 0.2572, 'learning_rate': 0.0009650066983877673, 'epoch': 0.14}
{'loss': 0.3349, 'learning_rate': 0.0009648912089435025, 'epoch': 0.14}
{'loss': 0.1683, 'learning_rate': 0.0009647757194992378, 'epoch': 0.14}
{'loss': 0.2892, 'learning_rate': 0.0009646602300549729, 'epoch': 0.14}
{'loss': 0.1957, 'learning_rate': 0.0009645447406107082, 'epoch': 0.14}
{'loss': 0.2843, 'learning_rate': 0.0009644292511664434, 'epoch': 0.14}
{'loss': 0.3548, 'learning_rate': 0.0009643137617221787, 'epoch': 0.14}
{'loss': 0.3034, 'learning_rate': 0.0009641982722779137, 'epoch': 0.14}
{'loss': 0.3153, 'learning_rate': 0.000964082782833649, 'epoch': 0.14}
{'loss': 0.3974, 'learning_rate': 0.0009639672933893842, 'epoch': 0.14}
{'loss': 0.2285, 'learning_rate': 0.0009638518039451194, 'epoch': 0.14}
{'loss': 0.23, 'learning_rate': 0.0009637363145008546, 'epoch': 0.15}
{'loss': 0.2906, 'learning_rate': 0.0009636208250565899, 'epoch': 0.15}
{'loss': 0.3291, 'learning_rate': 0.000963505335612325, 'epoch': 0.15}
{'loss': 0.3078, 'learning_rate': 0.0009633898461680602, 'epoch': 0.15}
{'loss': 0.3782, 'learning_rate': 0.0009632743567237954, 'epoch': 0.15}
{'loss': 0.1991, 'learning_rate': 0.0009631588672795307, 'epoch': 0.15}
{'loss': 0.2149, 'learning_rate': 0.0009630433778352658, 'epoch': 0.15}
{'loss': 0.2039, 'learning_rate': 0.0009629278883910011, 'epoch': 0.15}
{'loss': 0.2167, 'learning_rate': 0.0009628123989467364, 'epoch': 0.15}
{'loss': 0.3128, 'learning_rate': 0.0009626969095024715, 'epoch': 0.15}
{'loss': 0.4676, 'learning_rate': 0.0009625814200582068, 'epoch': 0.15}
{'loss': 0.3175, 'learning_rate': 0.0009624659306139419, 'epoch': 0.15}
{'loss': 0.3457, 'learning_rate': 0.0009623504411696771, 'epoch': 0.15}
{'loss': 0.26, 'learning_rate': 0.0009622349517254123, 'epoch': 0.15}
{'loss': 0.3025, 'learning_rate': 0.0009621194622811476, 'epoch': 0.15}
{'loss': 0.2789, 'learning_rate': 0.0009620039728368827, 'epoch': 0.15}
{'loss': 0.2754, 'learning_rate': 0.000961888483392618, 'epoch': 0.15}
{'loss': 0.1865, 'learning_rate': 0.0009617729939483532, 'epoch': 0.15}
